#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 03 12 16 45 999 99.0 99.0  1.80  5.56  4.63   9 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 12 17 15 999 99.0 99.0  1.82  5.56  4.73   6 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 12 17 45 999 99.0 99.0  1.87  5.88  4.83   9 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 12 18 45 999 99.0 99.0  1.79  5.56  4.88   7 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 12 19 15 999 99.0 99.0  1.75  5.56  5.02  23 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 12 19 45 999 99.0 99.0  1.67  7.14  5.05  45 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 12 20 15 999 99.0 99.0  1.54  6.67  4.93  41 9999.0 999.0   7.5 999.0 99.0 99.00
2019 03 12 20 45 999 99.0 99.0  1.46  6.67  4.89  40 9999.0 999.0   7.5 999.0 99.0 99.00
2019 03 12 21 15 999 99.0 99.0  1.49  6.67  4.89  41 9999.0 999.0   7.5 999.0 99.0 99.00
2019 03 12 21 45 999 99.0 99.0  1.35  6.25  4.81  38 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 12 22 15 999 99.0 99.0  1.34  6.25  4.65  40 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 12 22 45 999 99.0 99.0  1.34  6.67  4.71  41 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 12 23 15 999 99.0 99.0  1.37  6.25  4.71  41 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 12 23 45 999 99.0 99.0  1.27  6.25  4.56  42 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 13 00 15 999 99.0 99.0  1.18  5.88  4.46  35 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 13 00 45 999 99.0 99.0  1.15  6.25  4.46  40 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 13 01 15 999 99.0 99.0  1.18  5.88  4.66  41 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 13 01 45 999 99.0 99.0  1.10  5.88  4.62  40 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 13 02 15 999 99.0 99.0  1.11  5.56  4.77  33 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 13 02 45 999 99.0 99.0  1.08  5.88  4.88  38 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 13 03 15 999 99.0 99.0  1.06  6.67  4.95  47 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 13 03 45 999 99.0 99.0  1.05  6.67  5.07  40 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 04 15 999 99.0 99.0  0.97  7.14  5.01  41 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 04 45 999 99.0 99.0  1.02  6.67  5.13  40 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 05 15 999 99.0 99.0  0.97  6.67  5.09  38 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 05 45 999 99.0 99.0  0.96  7.14  5.14  42 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 06 15 999 99.0 99.0  0.97  5.88  5.16  37 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 06 45 999 99.0 99.0  0.98  5.88  5.08  35 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 07 15 999 99.0 99.0  0.93  7.14  5.12  47 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 07 45 999 99.0 99.0  0.96  6.67  5.30  44 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 08 15 999 99.0 99.0  0.94  6.67  5.14  47 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 08 45 999 99.0 99.0  0.88  6.67  4.99  49 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 09 15 999 99.0 99.0  0.89  6.67  5.15  49 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 09 45 999 99.0 99.0  0.90  6.25  5.21  44 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 10 15 999 99.0 99.0  0.84  6.67  5.18  48 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 10 45 999 99.0 99.0  0.84  6.25  5.22  48 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 11 15 999 99.0 99.0  0.82  5.88  5.15  41 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 11 45 999 99.0 99.0  0.84  5.88  5.16  48 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 12 15 999 99.0 99.0  0.78  5.56  5.07  55 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 12 45 999 99.0 99.0  0.91  5.88  5.33  44 9999.0 999.0   7.3 999.0 99.0 99.00
2019 03 13 13 15 999 99.0 99.0  0.85  5.56  5.29  45 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 13 13 45 999 99.0 99.0  0.90  5.88  5.20  48 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 13 14 15 999 99.0 99.0  0.86  5.56  5.18  49 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 13 14 45 999 99.0 99.0  0.88  5.88  5.10  47 9999.0 999.0   7.5 999.0 99.0 99.00
2019 03 13 15 15 999 99.0 99.0  0.87  5.88  5.24  57 9999.0 999.0   7.6 999.0 99.0 99.00
2019 03 13 15 45 999 99.0 99.0  0.81  5.26  5.09  40 9999.0 999.0   7.6 999.0 99.0 99.00
2019 03 13 16 15 999 99.0 99.0  0.78  5.56  4.97  48 9999.0 999.0   7.7 999.0 99.0 99.00
2019 03 13 16 45 999 99.0 99.0  0.79  5.56  5.05  49 9999.0 999.0   7.8 999.0 99.0 99.00
2019 03 13 17 15 999 99.0 99.0  0.78  5.26  4.99  51 9999.0 999.0   7.9 999.0 99.0 99.00
2019 03 13 17 45 999 99.0 99.0  0.77  5.26  5.03  42 9999.0 999.0   8.1 999.0 99.0 99.00
2019 03 13 18 15 999 99.0 99.0  0.73  5.00  5.15  51 9999.0 999.0   8.3 999.0 99.0 99.00
2019 03 13 18 45 999 99.0 99.0  0.75  5.56  5.17  45 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 13 19 15 999 99.0 99.0  0.73  4.76  5.20  47 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 13 19 45 999 99.0 99.0  0.70  4.76  5.07  52 9999.0 999.0   8.3 999.0 99.0 99.00
2019 03 13 20 15 999 99.0 99.0  0.70  5.56  5.00  51 9999.0 999.0   8.2 999.0 99.0 99.00
2019 03 13 20 45 999 99.0 99.0  0.73  7.14  5.11  79 9999.0 999.0   8.2 999.0 99.0 99.00
2019 03 13 21 15 999 99.0 99.0  0.72  5.56  5.07  66 9999.0 999.0   8.1 999.0 99.0 99.00
2019 03 13 21 45 999 99.0 99.0  0.68  9.09  5.06  92 9999.0 999.0   8.0 999.0 99.0 99.00
2019 03 13 22 15 999 99.0 99.0  0.68  5.00  5.04  48 9999.0 999.0   7.9 999.0 99.0 99.00
2019 03 13 22 45 999 99.0 99.0  0.68  5.26  5.11  59 9999.0 999.0   7.8 999.0 99.0 99.00
2019 03 13 23 15 999 99.0 99.0  0.69 10.53  5.09  76 9999.0 999.0   7.7 999.0 99.0 99.00
2019 03 13 23 45 999 99.0 99.0  0.72  7.69  4.92  86 9999.0 999.0   7.7 999.0 99.0 99.00
2019 03 14 00 15 999 99.0 99.0  0.71  5.88  4.80  59 9999.0 999.0   7.7 999.0 99.0 99.00
2019 03 14 00 45 999 99.0 99.0  0.74  5.26  4.71  52 9999.0 999.0   7.7 999.0 99.0 99.00
2019 03 14 01 15 999 99.0 99.0  0.70  5.88  4.71  64 9999.0 999.0   7.6 999.0 99.0 99.00
2019 03 14 01 45 999 99.0 99.0  0.71  5.00  4.81  51 9999.0 999.0   7.6 999.0 99.0 99.00
2019 03 14 02 15 999 99.0 99.0  0.68  5.26  4.87  59 9999.0 999.0   7.6 999.0 99.0 99.00
2019 03 14 02 45 999 99.0 99.0  0.69  9.88  5.09  78 9999.0 999.0   7.6 999.0 99.0 99.00
2019 03 14 03 15 999 99.0 99.0  0.69  9.88  5.26  80 9999.0 999.0   7.6 999.0 99.0 99.00
2019 03 14 03 45 999 99.0 99.0  0.65  9.88  5.15  72 9999.0 999.0   7.6 999.0 99.0 99.00
2019 03 14 04 15 999 99.0 99.0  0.69  5.56  5.30  58 9999.0 999.0   7.6 999.0 99.0 99.00
2019 03 14 04 45 999 99.0 99.0  0.66  9.88  5.25  86 9999.0 999.0   7.6 999.0 99.0 99.00
2019 03 14 05 15 999 99.0 99.0  0.62  5.56  5.03  52 9999.0 999.0   7.6 999.0 99.0 99.00
2019 03 14 05 45 999 99.0 99.0  0.62  9.09  5.25  92 9999.0 999.0   7.5 999.0 99.0 99.00
2019 03 14 06 15 999 99.0 99.0  0.61  5.88  5.17  72 9999.0 999.0   7.5 999.0 99.0 99.00
2019 03 14 06 45 999 99.0 99.0  0.64  6.67  5.34  85 9999.0 999.0   7.5 999.0 99.0 99.00
2019 03 14 07 15 999 99.0 99.0  0.64  9.88  5.40  87 9999.0 999.0   7.5 999.0 99.0 99.00
2019 03 14 07 45 999 99.0 99.0  0.62  9.88  5.41  92 9999.0 999.0   7.5 999.0 99.0 99.00
2019 03 14 08 15 999 99.0 99.0  0.59 10.53  5.57  86 9999.0 999.0   7.5 999.0 99.0 99.00
2019 03 14 08 45 999 99.0 99.0  0.57  9.88  5.44  97 9999.0 999.0   7.5 999.0 99.0 99.00
2019 03 14 09 15 999 99.0 99.0  0.57  5.26  5.64  57 9999.0 999.0   7.6 999.0 99.0 99.00
2019 03 14 09 45 999 99.0 99.0  0.58  6.67  5.74  82 9999.0 999.0   7.6 999.0 99.0 99.00
2019 03 14 10 15 999 99.0 99.0  0.55  9.09  5.68  86 9999.0 999.0   7.2 999.0 99.0 99.00
2019 03 14 10 45 999 99.0 99.0  0.53  7.14  5.71  82 9999.0 999.0   6.7 999.0 99.0 99.00
2019 03 14 11 15 999 99.0 99.0  0.52  9.88  5.96  76 9999.0 999.0   6.8 999.0 99.0 99.00
2019 03 14 11 45 999 99.0 99.0  0.55 10.53  6.03  86 9999.0 999.0   6.9 999.0 99.0 99.00
2019 03 14 12 15 999 99.0 99.0  0.57  9.88  6.11  97 9999.0 999.0   7.1 999.0 99.0 99.00
2019 03 14 12 45 999 99.0 99.0  0.56  7.69  5.97  93 9999.0 999.0   7.2 999.0 99.0 99.00
2019 03 14 13 15 999 99.0 99.0  0.55  9.09  5.91  96 9999.0 999.0   7.4 999.0 99.0 99.00
2019 03 14 13 45 999 99.0 99.0  0.54  5.88  5.63  83 9999.0 999.0   7.6 999.0 99.0 99.00
2019 03 14 14 15 999 99.0 99.0  0.53  9.88  5.74  85 9999.0 999.0   7.7 999.0 99.0 99.00
2019 03 14 14 45 999 99.0 99.0  0.55  9.88  5.74  80 9999.0 999.0   7.9 999.0 99.0 99.00
2019 03 14 15 15 999 99.0 99.0  0.57  9.88  5.90  73 9999.0 999.0   8.1 999.0 99.0 99.00
2019 03 14 15 45 999 99.0 99.0  0.54 10.53  5.66  79 9999.0 999.0   8.2 999.0 99.0 99.00
2019 03 14 16 15 999 99.0 99.0  0.54 10.53  5.90  89 9999.0 999.0   8.3 999.0 99.0 99.00
2019 03 14 16 45 999 99.0 99.0  0.55 10.53  5.96  66 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 14 17 15 999 99.0 99.0  0.56  9.88  5.52  94 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 14 17 45 999 99.0 99.0  0.55 10.53  4.85  72 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 14 19 15 999 99.0 99.0  0.53  9.88  4.54  68 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 14 19 45 999 99.0 99.0  0.60  9.88  4.12  72 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 14 20 15 999 99.0 99.0  0.64 10.53  3.74  48 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 14 20 45 999 99.0 99.0  0.71  3.23  3.64 165 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 14 21 15 999 99.0 99.0  0.71  3.23  3.53 169 9999.0 999.0   8.3 999.0 99.0 99.00
2019 03 14 21 45 999 99.0 99.0  0.73  3.13  3.54 168 9999.0 999.0   9.3 999.0 99.0 99.00
2019 03 14 22 15 999 99.0 99.0  0.63 10.53  3.75  76 9999.0 999.0   9.7 999.0 99.0 99.00
2019 03 14 22 45 999 99.0 99.0  0.59  9.88  3.99  61 9999.0 999.0   9.8 999.0 99.0 99.00
2019 03 14 23 15 999 99.0 99.0  0.60  9.88  3.75  79 9999.0 999.0   9.6 999.0 99.0 99.00
2019 03 14 23 45 999 99.0 99.0  0.59 13.33  3.79  58 9999.0 999.0   9.4 999.0 99.0 99.00
2019 03 15 00 15 999 99.0 99.0  0.59  9.88  4.01  62 9999.0 999.0   9.2 999.0 99.0 99.00
2019 03 15 00 45 999 99.0 99.0  0.56  9.88  3.80  86 9999.0 999.0   9.1 999.0 99.0 99.00
2019 03 15 01 15 999 99.0 99.0  0.57  9.88  4.09  71 9999.0 999.0   9.2 999.0 99.0 99.00
2019 03 15 01 45 999 99.0 99.0  0.57 11.11  4.07  75 9999.0 999.0   9.1 999.0 99.0 99.00
2019 03 15 02 45 999 99.0 99.0  0.60  9.88  3.80  66 9999.0 999.0   8.9 999.0 99.0 99.00
2019 03 15 03 15 999 99.0 99.0  0.63  9.09  4.19  83 9999.0 999.0   8.8 999.0 99.0 99.00
2019 03 15 03 45 999 99.0 99.0  0.58  3.57  4.20 147 9999.0 999.0   8.8 999.0 99.0 99.00
2019 03 15 04 15 999 99.0 99.0  0.56  9.88  4.50  76 9999.0 999.0   8.8 999.0 99.0 99.00
2019 03 15 04 45 999 99.0 99.0  0.55  9.88  4.74  83 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 15 05 15 999 99.0 99.0  0.54 11.11  4.71  78 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 15 05 45 999 99.0 99.0  0.55  9.88  4.77  93 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 15 06 15 999 99.0 99.0  0.55  9.09  4.58  99 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 15 06 45 999 99.0 99.0  0.58  9.09  4.33  90 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 15 07 15 999 99.0 99.0  0.71  4.35  4.13 130 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 15 07 45 999 99.0 99.0  0.73  4.55  3.93 132 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 15 08 15 999 99.0 99.0  0.78  4.55  3.89 139 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 15 08 45 999 99.0 99.0  0.75  4.35  3.98 142 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 15 09 15 999 99.0 99.0  0.74  4.76  4.02 137 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 15 09 45 999 99.0 99.0  0.73  4.35  4.17 139 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 15 10 15 999 99.0 99.0  0.74  4.55  4.32 141 9999.0 999.0   8.3 999.0 99.0 99.00
2019 03 15 10 45 999 99.0 99.0  0.74  4.76  4.37 139 9999.0 999.0   8.3 999.0 99.0 99.00
2019 03 15 11 15 999 99.0 99.0  0.71  4.76  4.35 147 9999.0 999.0   8.3 999.0 99.0 99.00
2019 03 15 11 45 999 99.0 99.0  0.69  5.00  4.33 135 9999.0 999.0   8.2 999.0 99.0 99.00
2019 03 15 12 15 999 99.0 99.0  0.70  5.00  4.35 139 9999.0 999.0   8.2 999.0 99.0 99.00
2019 03 15 23 45 999 99.0 99.0  1.04  5.88  4.34 141 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 16 00 15 999 99.0 99.0  1.04  5.88  4.18 145 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 16 00 45 999 99.0 99.0  1.08  4.55  4.17 147 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 16 01 15 999 99.0 99.0  1.00  4.17  4.20 159 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 16 01 45 999 99.0 99.0  0.98  4.17  4.29 151 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 16 02 15 999 99.0 99.0  0.98  5.56  4.24 149 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 16 02 45 999 99.0 99.0  1.00  4.17  4.04 156 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 16 03 15 999 99.0 99.0  1.07  3.85  3.93 168 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 16 03 45 999 99.0 99.0  1.09  3.70  3.92 193 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 16 04 15 999 99.0 99.0  1.14  3.70  3.95 187 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 16 04 45 999 99.0 99.0  1.10  3.70  3.96 184 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 16 05 15 999 99.0 99.0  1.04  4.17  3.97 159 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 16 05 45 999 99.0 99.0  1.00  7.14  4.12 147 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 16 06 15 999 99.0 99.0  0.97  4.00  4.17 156 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 16 06 45 999 99.0 99.0  0.95  7.14  4.34 144 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 16 07 15 999 99.0 99.0  0.85 10.53  4.37 102 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 16 07 45 999 99.0 99.0  0.83  7.14  4.53 145 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 16 08 15 999 99.0 99.0  0.86  6.67  4.82 149 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 16 08 45 999 99.0 99.0  0.84  6.67  4.95 147 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 16 09 15 999 99.0 99.0  0.79  5.56  4.98 148 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 16 09 45 999 99.0 99.0  0.77  9.88  4.43 107 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 16 10 15 999 99.0 99.0  0.81  9.09  4.07 117 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 16 10 45 999 99.0 99.0  0.86  7.69  4.17 147 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 16 11 15 999 99.0 99.0  0.88  9.88  4.13  99 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 16 11 45 999 99.0 99.0  0.81  7.69  4.04 147 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 16 12 15 999 99.0 99.0  0.91  6.67  4.13 152 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 16 12 45 999 99.0 99.0  0.85  7.14  4.15 152 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 16 13 15 999 99.0 99.0  0.91  8.33  4.22 137 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 16 13 45 999 99.0 99.0  0.92  7.69  4.17 155 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 16 14 15 999 99.0 99.0  0.90  4.00  3.99   4 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 16 14 45 999 99.0 99.0  0.85  4.00  4.16  10 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 16 15 15 999 99.0 99.0  0.86  4.00  4.10  12 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 16 15 45 999 99.0 99.0  0.82  4.17  4.19  14 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 16 16 15 999 99.0 99.0  0.85  4.00  4.22  10 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 16 16 45 999 99.0 99.0  0.85  4.35  4.11  24 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 16 17 15 999 99.0 99.0  0.84  4.17  4.07  24 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 16 17 45 999 99.0 99.0  0.88  4.35  4.09  27 9999.0 999.0   8.8 999.0 99.0 99.00
2019 03 16 18 15 999 99.0 99.0  0.87  4.17  4.05  12 9999.0 999.0   8.9 999.0 99.0 99.00
2019 03 16 18 45 999 99.0 99.0  0.91  4.76  4.33  19 9999.0 999.0   9.0 999.0 99.0 99.00
2019 03 16 19 15 999 99.0 99.0  0.97  5.00  4.41  17 9999.0 999.0   9.0 999.0 99.0 99.00
2019 03 16 19 45 999 99.0 99.0  0.98  5.00  4.40  20 9999.0 999.0   9.1 999.0 99.0 99.00
2019 03 16 20 15 999 99.0 99.0  0.91  4.55  4.45   3 9999.0 999.0   9.0 999.0 99.0 99.00
2019 03 16 20 45 999 99.0 99.0  0.95  4.55  4.46 356 9999.0 999.0   9.0 999.0 99.0 99.00
2019 03 16 21 15 999 99.0 99.0  0.93  5.00  4.63  10 9999.0 999.0   9.0 999.0 99.0 99.00
2019 03 16 21 45 999 99.0 99.0  0.89  4.76  4.86   2 9999.0 999.0   9.0 999.0 99.0 99.00
2019 03 16 22 15 999 99.0 99.0  0.96  4.76  4.91   2 9999.0 999.0   9.0 999.0 99.0 99.00
2019 03 16 22 45 999 99.0 99.0  0.90  4.76  4.92   6 9999.0 999.0   8.9 999.0 99.0 99.00
2019 03 16 23 15 999 99.0 99.0  0.96  4.76  4.97   0 9999.0 999.0   8.9 999.0 99.0 99.00
2019 03 16 23 45 999 99.0 99.0  0.92  4.76  5.05   4 9999.0 999.0   8.8 999.0 99.0 99.00
2019 03 17 00 15 999 99.0 99.0  0.90  4.76  4.89   7 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 17 00 45 999 99.0 99.0  0.89  4.55  5.07 357 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 17 01 15 999 99.0 99.0  0.91  5.26  5.25  37 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 17 01 45 999 99.0 99.0  0.93  5.56  5.22  38 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 17 02 45 999 99.0 99.0  0.87  4.55  5.14  13 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 17 03 15 999 99.0 99.0  0.84  5.26  5.22  30 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 17 03 45 999 99.0 99.0  0.85  5.26  5.25  42 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 17 04 15 999 99.0 99.0  0.86  5.00  5.36  42 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 17 04 45 999 99.0 99.0  0.78  9.09  5.24 100 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 17 05 15 999 99.0 99.0  0.77  4.76  5.12  38 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 17 05 45 999 99.0 99.0  0.74  7.14  5.17 120 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 17 06 15 999 99.0 99.0  0.71  7.69  5.16 118 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 17 06 45 999 99.0 99.0  0.68  7.14  5.17 110 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 17 07 15 999 99.0 99.0  0.71  7.14  5.29 104 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 17 07 45 999 99.0 99.0  0.70  7.14  5.21 118 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 17 08 15 999 99.0 99.0  0.67  9.88  5.16 102 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 17 08 45 999 99.0 99.0  0.73  7.14  4.24 124 9999.0 999.0   8.3 999.0 99.0 99.00
2019 03 17 09 15 999 99.0 99.0  0.81  7.14  3.97 120 9999.0 999.0   8.3 999.0 99.0 99.00
2019 03 17 09 45 999 99.0 99.0  0.87  3.33  3.69  41 9999.0 999.0   8.2 999.0 99.0 99.00
2019 03 17 10 15 999 99.0 99.0  0.97  3.70  3.75  40 9999.0 999.0   8.3 999.0 99.0 99.00
2019 03 17 10 45 999 99.0 99.0  1.04  3.85  3.82  37 9999.0 999.0   8.3 999.0 99.0 99.00
2019 03 17 11 15 999 99.0 99.0  1.10  4.35  3.93  31 9999.0 999.0   8.3 999.0 99.0 99.00
2019 03 17 11 45 999 99.0 99.0  1.11  4.35  3.94  33 9999.0 999.0   8.3 999.0 99.0 99.00
2019 03 17 12 15 999 99.0 99.0  1.13  4.55  4.09  27 9999.0 999.0   8.4 999.0 99.0 99.00
2019 03 17 12 45 999 99.0 99.0  1.15  5.00  4.15  26 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 17 13 15 999 99.0 99.0  1.12  5.56  4.09  49 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 17 13 45 999 99.0 99.0  1.12  5.00  4.21  37 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 17 14 15 999 99.0 99.0  1.11  4.76  4.23  30 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 17 14 45 999 99.0 99.0  1.16  5.00  4.17  40 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 17 15 15 999 99.0 99.0  1.10  5.26  4.17  44 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 17 15 45 999 99.0 99.0  1.10  5.26  4.22  44 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 17 16 15 999 99.0 99.0  1.15  5.00  4.24  38 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 17 16 45 999 99.0 99.0  1.09  4.76  4.31  27 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 17 17 15 999 99.0 99.0  1.07  4.76  4.21  33 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 17 17 45 999 99.0 99.0  1.20  5.00  4.47  42 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 17 18 15 999 99.0 99.0  1.16  5.00  4.52  44 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 17 18 45 999 99.0 99.0  1.19  5.56  4.56  49 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 17 19 15 999 99.0 99.0  1.19  5.56  4.58  38 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 17 19 45 999 99.0 99.0  1.12  5.26  4.63  40 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 17 20 15 999 99.0 99.0  1.11  5.56  4.62  51 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 17 20 45 999 99.0 99.0  1.11  5.56  4.67  42 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 17 21 15 999 99.0 99.0  1.17  5.88  4.68  42 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 17 21 45 999 99.0 99.0  1.14  6.67  4.87  62 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 17 22 15 999 99.0 99.0  1.04  5.88  4.67  51 9999.0 999.0   8.7 999.0 99.0 99.00
2019 03 17 22 45 999 99.0 99.0  1.09  5.88  4.84  44 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 17 23 15 999 99.0 99.0  1.03  6.67  4.81  59 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 17 23 45 999 99.0 99.0  1.05  6.67  4.88  57 9999.0 999.0   8.6 999.0 99.0 99.00
2019 03 18 00 15 999 99.0 99.0  1.10  7.14  4.84  59 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 18 00 45 999 99.0 99.0  0.98  6.67  4.80  55 9999.0 999.0   8.5 999.0 99.0 99.00
2019 03 18 01 15 999 99.0 99.0  1.05  6.67  4.89  58 9999.0 999.0   8.5 999.0 99.0 99.00
