#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 04 06 00  59  5.0  5.5 99.00 99.00 99.00 999 1017.1 999.0 999.0 999.0 99.0 99.00
2019 01 04 07 00  47  5.7  6.2 99.00 99.00 99.00 999 1017.5 999.0 999.0 999.0 99.0 99.00
2019 01 04 08 00  50  7.9  8.4 99.00 99.00 99.00 999 1016.8 999.0 999.0 999.0 99.0 99.00
2019 01 04 09 00  50  7.1  7.7 99.00 99.00 99.00 999 1016.6 999.0 999.0 999.0 99.0 99.00
2019 01 04 10 00  32  7.6  8.6 99.00 99.00 99.00 999 1016.4 999.0 999.0 999.0 99.0 99.00
2019 01 04 11 00  31  8.4  9.0 99.00 99.00 99.00 999 1016.9 999.0 999.0 999.0 99.0 99.00
2019 01 04 12 00  47  7.2  7.9 99.00 99.00 99.00 999 1016.7 999.0 999.0 999.0 99.0 99.00
2019 01 04 13 00  39  6.6  7.1 99.00 99.00 99.00 999 1016.8 999.0 999.0 999.0 99.0 99.00
2019 01 04 14 00  30  8.3  9.4 99.00 99.00 99.00 999 1016.9 999.0 999.0 999.0 99.0 99.00
2019 01 04 16 00  44  6.7  7.4 99.00 99.00 99.00 999 1016.1 999.0 999.0 999.0 99.0 99.00
2019 01 04 17 00  32  6.9  7.6 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2019 01 04 18 00  31  6.9  7.6 99.00 99.00 99.00 999 1012.9 999.0 999.0 999.0 99.0 99.00
2019 01 04 19 00  27  7.4  8.0 99.00 99.00 99.00 999 1012.1 999.0 999.0 999.0 99.0 99.00
2019 01 04 20 00  37  7.2  7.9 99.00 99.00 99.00 999 1011.8 999.0 999.0 999.0 99.0 99.00
2019 01 04 21 00  14  4.3  5.5 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2019 01 04 22 00  39  6.3  6.9 99.00 99.00 99.00 999 1011.2 999.0 999.0 999.0 99.0 99.00
2019 01 04 23 00  35  6.2  6.6 99.00 99.00 99.00 999 1010.7 999.0 999.0 999.0 99.0 99.00
2019 01 05 00 00  30  4.8  5.1 99.00 99.00 99.00 999 1010.0 999.0 999.0 999.0 99.0 99.00
2019 01 05 01 00 335  4.6  5.5 99.00 99.00 99.00 999 1009.6 999.0 999.0 999.0 99.0 99.00
2019 01 05 02 00 115  2.3  3.2 99.00 99.00 99.00 999 1008.5 999.0 999.0 999.0 99.0 99.00
2019 01 05 03 00 200  4.1  5.3 99.00 99.00 99.00 999 1007.9 999.0 999.0 999.0 99.0 99.00
2019 01 05 04 00 146  9.9 10.6 99.00 99.00 99.00 999 1004.6 999.0 999.0 999.0 99.0 99.00
2019 01 05 05 00 182  6.0  6.5 99.00 99.00 99.00 999 1004.3 999.0 999.0 999.0 99.0 99.00
2019 01 05 06 00 244  6.4  9.1 99.00 99.00 99.00 999 1004.7 999.0 999.0 999.0 99.0 99.00
2019 01 05 07 00 225  6.1  8.3 99.00 99.00 99.00 999 1003.8 999.0 999.0 999.0 99.0 99.00
2019 01 05 08 00 236  7.2 10.1 99.00 99.00 99.00 999 1003.3 999.0 999.0 999.0 99.0 99.00
2019 01 05 09 00 246  9.6 11.4 99.00 99.00 99.00 999 1003.4 999.0 999.0 999.0 99.0 99.00
2019 01 05 10 00 253 10.6 13.1 99.00 99.00 99.00 999 1003.5 999.0 999.0 999.0 99.0 99.00
2019 01 05 11 00 245 12.5 16.0 99.00 99.00 99.00 999 1003.9 999.0 999.0 999.0 99.0 99.00
2019 01 05 12 00 245 11.4 14.2 99.00 99.00 99.00 999 1004.5 999.0 999.0 999.0 99.0 99.00
2019 01 05 13 00 253 13.1 15.8 99.00 99.00 99.00 999 1005.3 999.0 999.0 999.0 99.0 99.00
2019 01 05 14 00 259 11.1 14.1 99.00 99.00 99.00 999 1006.3 999.0 999.0 999.0 99.0 99.00
2019 01 05 15 00 258 13.7 15.5 99.00 99.00 99.00 999 1006.9 999.0 999.0 999.0 99.0 99.00
2019 01 05 16 00 270 11.3 13.4 99.00 99.00 99.00 999 1006.7 999.0 999.0 999.0 99.0 99.00
2019 01 05 17 00 257 10.0 12.5 99.00 99.00 99.00 999 1006.0 999.0 999.0 999.0 99.0 99.00
2019 01 05 18 00 252  9.5 11.2 99.00 99.00 99.00 999 1006.0 999.0 999.0 999.0 99.0 99.00
2019 01 05 19 00 278 10.5 12.6 99.00 99.00 99.00 999 1006.6 999.0 999.0 999.0 99.0 99.00
2019 01 05 20 00 290  8.2  9.6 99.00 99.00 99.00 999 1007.2 999.0 999.0 999.0 99.0 99.00
2019 01 05 21 00 281  8.7  9.6 99.00 99.00 99.00 999 1008.3 999.0 999.0 999.0 99.0 99.00
2019 01 05 22 00 280  8.0  9.0 99.00 99.00 99.00 999 1009.3 999.0 999.0 999.0 99.0 99.00
2019 01 05 23 00 278  7.8  9.4 99.00 99.00 99.00 999 1010.8 999.0 999.0 999.0 99.0 99.00
2019 01 06 00 00 271  6.2  7.3 99.00 99.00 99.00 999 1012.1 999.0 999.0 999.0 99.0 99.00
2019 01 06 01 00 264  6.8  8.7 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2019 01 06 02 00 262  7.3  8.9 99.00 99.00 99.00 999 1013.5 999.0 999.0 999.0 99.0 99.00
